Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
103,0,,,,,,,-0.001247,0.002393,0.012266,1044.236816,1047.233521,570.150574,-1.195589,-1.206185,1.076664,1052.234619,1113.311279,616.739380,,,,,,
104,0,,,,,,,-0.001485,0.002643,0.006065,1044.145020,1046.693237,570.127991,-1.198940,-1.201185,1.071893,1052.662354,1112.561279,616.688171,,,,,,
105,0,,,,,,,-0.001345,0.002881,-0.000315,1044.059814,1046.190918,570.106323,-1.202179,-1.195649,1.066875,1052.891846,1111.812622,616.785950,,,,,,
106,0,,,,,,,-0.002638,0.002580,-0.007099,1044.020264,1045.303223,570.185730,-1.203192,-1.185079,1.058996,1051.266602,1112.037354,616.564453,,,,,,
107,0,,,,,,,-0.002554,0.002348,-0.013728,1043.694092,1044.798218,570.095032,-1.206000,-1.180643,1.054485,1051.365234,1111.390991,616.517395,,,,,,
108,0,,,,,,,-0.002817,0.002477,-0.019425,1043.413574,1043.968506,570.085449,-1.208760,-1.176362,1.049939,1051.533569,1110.672485,616.588501,,,,,,
109,0,,,,,,,-0.002566,0.002106,-0.025299,1042.900391,1043.382812,570.042908,-1.211269,-1.172462,1.045764,1051.501587,1109.946777,616.616089,,,,,,
110,0,,,,,,,-0.002778,0.002326,-0.030214,1042.561646,1042.589233,570.033264,-1.213873,-1.168842,1.041812,1051.479004,1109.063110,616.647156,,,,,,
111,0,,,,,,,-0.002939,0.002306,-0.034561,1041.990112,1041.908691,570.062744,-1.215775,-1.165773,1.038615,1051.246826,1108.441162,616.636658,,,,,,
112,0,,,,,,,-0.002999,0.002244,-0.038370,1041.456055,1041.177856,570.013428,-1.217629,-1.162938,1.035971,1050.961792,1107.684937,616.617859,,,,,,
113,0,,,,,,,-0.003132,0.002350,-0.041410,1040.890381,1040.439575,569.990356,-1.220492,-1.161742,1.032452,1051.390015,1106.690674,616.838013,,,,,,
114,0,,,,,,,-0.003233,0.002509,-0.043589,1040.346558,1039.815063,570.042786,-1.220053,-1.159274,1.031892,1050.105591,1106.170044,616.754822,,,,,,
115,0,,,,,,,-0.003160,0.002057,-0.045091,1039.645264,1039.019287,569.964905,-1.220653,-1.158237,1.030861,1049.496826,1105.510742,616.752808,,,,,,
116,0,,,,,,,-0.003081,0.002167,-0.045647,1038.783447,1038.378906,569.983154,-1.222473,-1.158917,1.029410,1049.628174,1104.529785,616.911743,,,,,,
117,0,,,,,,,-0.003023,0.002148,-0.045350,1038.052979,1037.689941,570.007080,-1.220893,-1.158228,1.030516,1048.112427,1104.042847,616.834167,,,,,,
118,0,,,,,,,-0.002893,0.002266,-0.044157,1037.293823,1036.990112,570.046753,-1.221870,-1.159947,1.030480,1047.985718,1103.288208,616.910156,,,,,,
119,0,,,,,,,-0.002416,0.002085,-0.042233,1036.502441,1036.483765,570.143738,-1.221078,-1.161427,1.031922,1047.051270,1102.689087,616.870361,,,,,,
120,0,,,,,,,-0.002830,0.002126,-0.039577,1035.704712,1035.962402,570.018799,-1.220321,-1.163302,1.034204,1046.057373,1101.888916,616.909241,,,,,,
121,0,,,,,,,-0.002374,0.001932,-0.035943,1034.985474,1035.362671,570.147095,-1.218204,-1.166011,1.036548,1044.949097,1101.647217,616.823181,,,,,,
122,0,,,,,,,-0.002324,0.001967,-0.031833,1034.120605,1034.828979,570.125366,-1.216236,-1.168938,1.039665,1043.827637,1101.258179,616.816345,,,,,,
123,0,,,,,,,-0.002174,0.001837,-0.027093,1033.148438,1034.521240,570.095642,-1.212595,-1.171412,1.044321,1041.870728,1100.891113,616.743042,,,,,,
124,0,,,,,,,-0.002227,0.001737,-0.021890,1032.418457,1034.030518,570.076050,-1.210225,-1.175259,1.047894,1040.731445,1100.569214,616.714661,,,,,,
125,0,,,,,,,-0.002357,0.002164,-0.016074,1031.772339,1033.787964,570.204041,-1.207423,-1.179104,1.052531,1039.433105,1100.191650,616.685730,,,,,,
126,0,,,,,,,-0.001797,0.001788,-0.010069,1030.673096,1033.535522,570.181091,-1.204508,-1.183530,1.056708,1038.279053,1100.118042,616.697632,,,,,,
127,0,,,,,,,-0.001729,0.001936,-0.003883,1029.977783,1033.236572,570.231506,-1.203068,-1.189188,1.060701,1037.789551,1099.689697,616.713684,,,,,,
128,0,,,,,,,-0.001332,0.001913,0.002482,1029.256104,1033.094238,570.254761,-1.200507,-1.193844,1.065793,1036.757446,1099.424438,616.785156,,,,,,
129,0,,,,,,,-0.000961,0.001945,0.008964,1028.538208,1033.009521,570.298828,-1.195371,-1.196765,1.070908,1034.570557,1099.683350,616.717163,,,,,,
130,0,,,,,,,-0.001706,0.002587,0.015633,1028.110962,1032.687988,570.276062,-1.194445,-1.208089,1.079103,1035.579590,1098.849731,616.875549,,,,,,
131,0,,,,,,,-0.001644,0.002613,0.021894,1027.498901,1032.972900,570.369263,-1.191360,-1.212859,1.083771,1034.598267,1099.015991,616.898621,,,,,,
132,0,,,,,,,-0.001256,0.002207,0.027696,1026.751221,1033.224976,570.374451,-1.188502,-1.216919,1.088023,1033.611816,1099.198364,616.941162,,,,,,
133,0,,,,,,,-0.001094,0.002247,0.033283,1026.217163,1033.404053,570.357849,-1.185787,-1.221093,1.092095,1032.703979,1099.413696,616.915405,,,,,,
134,0,,,,,,,-0.002605,0.001779,0.039157,1025.445679,1034.128296,570.015747,-1.183171,-1.226085,1.096092,1032.239258,1099.810669,616.923218,,,,,,
135,0,,,,,,,-0.002736,0.002074,0.043409,1025.258667,1034.204224,570.123840,-1.180858,-1.227845,1.098917,1031.163940,1100.157104,617.021790,,,,,,
136,0,,,,,,,-0.002776,0.002224,0.047427,1024.913330,1034.586060,570.122986,-1.179011,-1.230580,1.101743,1030.559570,1100.517822,617.048523,,,,,,
137,0,,,,,,,-0.002051,0.002101,0.051540,1024.299561,1035.155396,570.279053,-1.177501,-1.234833,1.104679,1030.559082,1101.016479,617.037415,,,,,,
138,0,,,,,,,-0.001624,0.002081,0.053932,1024.202515,1035.727295,570.344849,-1.176280,-1.236722,1.106526,1030.217041,1101.521973,617.033203,,,,,,
139,0,,,,,,,-0.001581,0.002073,0.055145,1024.147095,1036.172119,570.340698,-1.175373,-1.235939,1.107057,1029.446655,1101.976196,617.085388,,,,,,
140,0,,,,,,,-0.001478,0.001889,0.055795,1024.129883,1036.786255,570.304321,-1.174862,-1.236635,1.107786,1029.338989,1102.704712,617.127136,,,,,,
141,0,,,,,,,-0.001463,0.002011,0.056026,1024.107788,1037.570312,570.349976,-1.174654,-1.236711,1.107692,1029.299561,1103.480957,617.191223,,,,,,
142,0,,,,,,,-0.001423,0.002158,0.055403,1024.220337,1038.235718,570.318665,-1.174982,-1.236842,1.107044,1029.530029,1104.290405,617.166809,,,,,,
143,0,,,,,,,-0.001520,0.001999,0.053995,1024.245239,1039.076172,570.339539,-1.175962,-1.237299,1.106542,1030.188843,1105.057373,617.131470,,,,,,
144,0,,,,,,,-0.001532,0.002143,0.052164,1024.411255,1039.852173,570.388977,-1.177110,-1.235720,1.105044,1030.540283,1105.791260,617.128845,,,,,,
145,0,,,,,,,-0.002010,0.002065,0.048376,1024.926880,1040.533936,570.210388,-1.178679,-1.233567,1.102768,1031.040771,1106.583740,617.139893,,,,,,
146,0,,,,,,,-0.002087,0.002100,0.045232,1025.261597,1041.343384,570.236206,-1.180516,-1.228664,1.099346,1031.031494,1107.337769,617.141907,,,,,,
147,0,,,,,,,-0.002072,0.001440,0.040506,1025.550049,1042.411499,570.133911,-1.182664,-1.225765,1.096287,1031.696289,1108.156738,617.110046,,,,,,
148,0,,,,,,,-0.002412,0.001199,0.035423,1025.954346,1043.121582,570.048889,-1.185095,-1.222107,1.092812,1032.488159,1108.890381,617.128418,,,,,,
149,0,,,,,,,-0.002579,0.001458,0.030088,1026.528198,1043.959229,570.086243,-1.187966,-1.220455,1.088864,1034.055054,1109.891602,617.116455,,,,,,
150,0,,,,,,,-0.002972,0.001466,0.024640,1027.050293,1044.935059,570.061096,-1.190501,-1.213723,1.084377,1034.348511,1110.683838,617.147583,,,,,,
151,0,,,,,,,-0.003480,0.001514,0.018463,1027.693604,1045.680664,569.949158,-1.193696,-1.212396,1.080562,1036.131348,1111.531494,617.058899,,,,,,
152,0,,,,,,,-0.001385,0.001883,0.012075,1028.496460,1046.379150,570.399414,-1.196630,-1.207366,1.075830,1037.091675,1112.200195,617.101257,,,,,,
153,0,,,,,,,-0.001446,0.002035,0.005800,1029.261963,1047.260864,570.417542,-1.199370,-1.200267,1.070838,1037.583618,1112.904297,617.139404,,,,,,
154,0,,,,,,,-0.001469,0.001744,-0.000245,1029.995605,1047.839111,570.353210,-1.201656,-1.191623,1.062732,1037.749268,1114.347412,616.953552,,,,,,
155,0,,,,,,,-0.001238,0.002050,-0.006180,1030.716064,1048.682251,570.378906,-1.204501,-1.187071,1.058409,1038.878296,1114.979004,616.981262,,,,,,
