Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
157,0,,,,,,,,,,,,,2.307693,2.164063,-0.043031,1066.099487,1100.901855,616.556030,,,,,,
158,0,,,,,,,,,,,,,2.304922,2.166887,-0.043057,1066.548950,1100.729370,616.559937,,,,,,
159,0,,,,,,,,,,,,,2.301782,2.170142,-0.042901,1066.942261,1100.577393,616.561523,,,,,,
160,0,,,,,,,,,,,,,2.298517,2.173838,-0.043067,1067.204590,1100.491699,616.583374,,,,,,
161,0,,,,,,,,,,,,,2.293885,2.178631,-0.043553,1067.251343,1100.425781,616.414185,,,,,,
162,0,,,,,,,,,,,,,2.289963,2.182711,-0.043399,1067.424805,1100.430176,616.471436,,,,,,
163,0,,,,,,,,,,,,,2.284436,2.188275,-0.043510,1067.174194,1100.301270,616.472778,,,,,,
164,0,,,,,,,,,,,,,2.279005,2.193796,-0.043551,1066.975464,1100.307861,616.491577,,,,,,
165,0,,,,,,,,,,,,,2.273572,2.199399,-0.043433,1066.623779,1100.369995,616.466431,,,,,,
166,0,,,,,,,,,,,,,2.268132,2.205009,-0.043499,1066.177979,1100.323242,616.444153,,,,,,
167,0,,,,,,,,,,,,,2.262352,2.211094,-0.043621,1065.616821,1100.625732,616.392578,,,,,,
168,0,,,,,,,,,,,,,2.255345,2.217804,-0.043482,1065.130615,1100.472778,616.434326,,,,,,
169,0,,,,,,,,,,,,,2.249934,2.223490,-0.043588,1064.404785,1100.692383,616.403870,,,,,,
170,0,,,,,,,,,,,,,2.244619,2.229239,-0.043611,1063.666260,1101.094604,616.328552,,,,,,
171,0,,,,,,,,,,,,,2.237142,2.235273,-0.044374,1062.859619,1101.206421,616.520630,,,,,,
172,0,,,,,,,,,,,,,2.231367,2.240832,-0.044238,1061.973633,1101.483398,616.546814,,,,,,
173,0,,,,,,,,,,,,,2.225851,2.246123,-0.044279,1061.002686,1101.719971,616.561035,,,,,,
174,0,,,,,,,,,,,,,2.221895,2.250513,-0.044407,1060.051758,1101.872070,616.578125,,,,,,
175,0,,,,,,,,,,,,,2.215747,2.255370,-0.044566,1059.073242,1102.214355,616.653931,,,,,,
176,0,,,,,,,,,,,,,2.211507,2.259451,-0.044436,1057.960693,1102.590698,616.634827,,,,,,
177,0,,,,,,,,,,,,,2.207633,2.263034,-0.044301,1056.881836,1102.883789,616.637024,,,,,,
178,0,,,,,,,,,,,,,2.204646,2.266065,-0.044083,1055.807739,1103.139771,616.685120,,,,,,
179,0,,,,,,,,,,,,,2.202332,2.268378,-0.043864,1054.747437,1103.768311,616.678711,,,,,,
180,0,,,,,,,,,,,,,2.199893,2.270548,-0.043793,1053.577271,1103.975830,616.718811,,,,,,
181,0,,,,,,,,,,,,,2.198394,2.271819,-0.043657,1052.476929,1104.369019,616.729126,,,,,,
182,0,,,,,,,,,,,,,2.197526,2.272517,-0.043521,1051.435181,1104.747803,616.753845,,,,,,
183,0,,,,,,,,,,,,,2.197339,2.272564,-0.043475,1050.415405,1105.101929,616.769836,,,,,,
184,0,,,,,,,,,,,,,2.197805,2.271975,-0.043258,1049.439087,1105.461426,616.800842,,,,,,
185,0,,,,,,,,,,,,,2.199358,2.270775,-0.043045,1048.536865,1105.715454,616.778442,,,,,,
186,0,,,,,,,,,,,,,2.201112,2.269190,-0.042967,1047.558105,1106.258057,616.785095,,,,,,
187,0,,,,,,,,,,,,,2.204097,2.266473,-0.042604,1046.837646,1106.771729,616.752625,,,,,,
188,0,,,,,,,,,,,,,2.206751,2.263742,-0.042850,1045.999146,1106.990356,616.704285,,,,,,
189,0,,,,,,,,,,,,,2.212157,2.259953,-0.042231,1045.299683,1107.239502,616.597351,,,,,,
190,0,,,,,,,,,,,,,2.215266,2.256418,-0.042295,1044.615845,1107.534912,616.603516,,,,,,
191,0,,,,,,,,,,,,,2.220070,2.251635,-0.041931,1044.246338,1107.937622,616.653809,,,,,,
192,0,,,,,,,,,,,,,2.224808,2.246760,-0.042160,1043.675659,1107.819458,616.639343,,,,,,
