Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
170,0,,,,,,,0.001051,0.002996,0.067468,1035.447144,1042.237793,567.567017,2.218637,2.653252,-2.294405,1038.231567,1107.378784,616.818298,,,,,,
171,0,,,,,,,0.001090,0.003102,0.073286,1035.573608,1042.114380,567.538696,2.213592,2.655844,-2.299581,1036.729492,1107.894653,616.929626,,,,,,
172,0,,,,,,,0.001350,0.002732,0.078334,1035.534424,1042.152588,567.625061,2.204834,2.656731,-2.302596,1036.147339,1107.672241,616.805298,,,,,,
173,0,,,,,,,0.001574,0.002648,0.081809,1035.602173,1042.016235,567.602295,2.197722,2.658481,-2.303902,1035.898682,1107.640259,616.770020,,,,,,
174,0,,,,,,,0.001774,0.002813,0.084537,1035.594238,1041.971069,567.631470,2.192454,2.659932,-2.304976,1035.701660,1107.584717,616.778870,,,,,,
175,0,,,,,,,0.001743,0.002744,0.086157,1035.553345,1041.950317,567.669556,2.188934,2.660462,-2.308075,1034.921021,1107.703857,616.653809,,,,,,
176,0,,,,,,,0.001686,0.002821,0.086413,1035.538086,1041.907593,567.685181,2.188443,2.660353,-2.308268,1034.888672,1107.684204,616.671082,,,,,,
177,0,,,,,,,0.001690,0.002846,0.085392,1035.508911,1041.868042,567.676453,2.190388,2.659554,-2.308233,1034.885254,1107.656128,616.744873,,,,,,
178,0,,,,,,,0.001609,0.002682,0.083189,1035.429077,1041.832397,567.614868,2.194627,2.658314,-2.307461,1034.982788,1107.571045,616.751404,,,,,,
179,0,,,,,,,0.001480,0.002725,0.080101,1035.372559,1041.932251,567.644104,2.201164,2.657169,-2.305721,1035.195923,1107.556396,616.733887,,,,,,
180,0,,,,,,,0.001287,0.003053,0.075624,1035.366455,1041.855591,567.532715,2.209154,2.656318,-2.301029,1036.095703,1107.467285,616.739136,,,,,,
181,0,,,,,,,0.001237,0.003026,0.070490,1035.238281,1041.982056,567.545349,2.217120,2.654989,-2.298247,1036.636230,1107.514282,616.635803,,,,,,
182,0,,,,,,,0.000900,0.002875,0.064082,1035.254761,1042.097900,567.544861,2.222666,2.653271,-2.291096,1038.641968,1107.128784,616.744751,,,,,,
183,0,,,,,,,0.000499,0.002664,0.056738,1035.082642,1042.017334,567.416138,2.236832,2.650075,-2.288260,1038.971802,1107.124268,616.690308,,,,,,
184,0,,,,,,,0.000026,0.002568,0.049354,1034.936890,1042.209839,567.477600,2.252693,2.647575,-2.283446,1039.726196,1107.359985,616.845459,,,,,,
185,0,,,,,,,0.001651,0.003487,0.040236,1035.097656,1041.793579,567.537781,2.269558,2.642887,-2.280492,1039.930542,1107.041016,616.752380,,,,,,
