Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
126,0,,,,,,,0.002971,0.001772,0.108481,1034.703857,1034.690308,568.136780,2.060408,2.125832,0.239784,48.979935,-1206.301880,302.019257,,,,,,
127,0,,,,,,,0.003487,0.001214,0.103024,1035.024170,1035.340088,568.031067,2.060279,2.125504,0.239955,48.930531,-1206.233032,301.874786,,,,,,
128,0,,,,,,,0.003745,0.000604,0.096774,1035.666260,1035.853394,567.771118,2.060303,2.125518,0.240020,48.914959,-1206.261230,301.896301,,,,,,
129,0,,,,,,,0.002693,0.001431,0.086839,1035.496582,1036.668213,568.015808,2.060404,2.125817,0.239740,48.983391,-1206.308838,302.009460,,,,,,
130,0,,,,,,,0.002039,0.001840,0.075964,1035.769653,1037.552124,567.934937,2.060414,2.125856,0.239797,48.969242,-1206.299438,302.023834,,,,,,
131,0,,,,,,,0.001501,0.001902,0.063903,1036.050659,1038.432373,567.843506,2.060264,2.125511,0.240034,48.925125,-1206.246216,301.888855,,,,,,
132,0,,,,,,,0.002891,0.001873,0.049168,1036.687988,1039.060425,568.009583,2.060437,2.125857,0.239727,48.959759,-1206.325195,302.005890,,,,,,
133,0,,,,,,,0.002929,0.002078,0.034728,1037.136475,1039.804443,567.938293,2.060449,2.125893,0.239740,48.955544,-1206.313599,302.013611,,,,,,
134,0,,,,,,,0.003503,0.001709,0.018879,1037.409058,1040.990601,568.045959,2.060415,2.125845,0.239753,48.976574,-1206.321655,302.017853,,,,,,
135,0,,,,,,,0.002536,0.002324,0.002872,1037.593262,1042.035767,568.065063,2.060390,2.125842,0.239757,48.975403,-1206.316772,302.001862,,,,,,
136,0,,,,,,,0.002738,0.001942,-0.012498,1037.751831,1042.828857,567.927490,2.060446,2.125841,0.239774,48.976665,-1206.292847,302.021515,,,,,,
137,0,,,,,,,0.002023,0.001957,-0.027770,1037.868408,1044.028320,567.946899,2.060289,2.125509,0.239961,48.904442,-1206.273804,301.872498,,,,,,
138,0,,,,,,,0.002424,0.000608,-0.042107,1037.859497,1044.984131,567.671326,2.060257,2.125534,0.239985,48.927471,-1206.250122,301.889069,,,,,,
139,0,,,,,,,0.001626,0.001487,-0.055471,1037.998413,1045.942749,567.903870,2.060414,2.125863,0.239788,48.964344,-1206.324097,302.017120,,,,,,
140,0,,,,,,,0.001856,0.001852,-0.067619,1038.335449,1046.955811,568.120789,2.060445,2.125869,0.239711,48.965530,-1206.317505,302.007904,,,,,,
141,0,,,,,,,0.001508,0.001919,-0.077741,1038.328491,1047.683716,568.184509,2.060425,2.125828,0.239762,48.970673,-1206.312378,302.023346,,,,,,
142,0,,,,,,,0.000970,0.001768,-0.086730,1038.264526,1048.239868,568.322937,2.060396,2.125849,0.239742,48.972553,-1206.307007,302.002411,,,,,,
143,0,,,,,,,0.000937,0.001924,-0.092708,1038.387329,1048.917847,568.403137,2.060424,2.125845,0.239775,48.976418,-1206.322266,302.012115,,,,,,
144,0,,,,,,,0.000890,0.001485,-0.096247,1038.552124,1049.512939,568.394470,2.060307,2.125469,0.240039,48.949238,-1206.230225,301.902039,,,,,,
145,0,,,,,,,0.000600,0.001723,-0.097484,1038.550537,1050.072266,568.453796,2.060418,2.125871,0.239764,48.959549,-1206.308228,302.011108,,,,,,
146,0,,,,,,,0.000692,0.001903,-0.096959,1038.487427,1050.437256,568.488525,2.060399,2.125833,0.239779,48.971172,-1206.302612,302.011993,,,,,,
147,0,,,,,,,0.000878,0.001331,-0.094394,1038.407349,1050.755859,568.493896,2.060309,2.125494,0.240036,48.933910,-1206.247437,301.891846,,,,,,
148,0,,,,,,,0.001080,0.002114,-0.088549,1038.002686,1051.220459,568.366028,2.060386,2.125850,0.239727,48.956558,-1206.347656,301.992401,,,,,,
149,0,,,,,,,0.001546,0.002119,-0.081122,1037.871582,1051.251221,568.242798,2.060433,2.125880,0.239761,48.969559,-1206.304321,302.011292,,,,,,
150,0,,,,,,,0.001852,0.002148,-0.071467,1037.899048,1051.203979,568.165894,2.060384,2.125841,0.239771,48.967373,-1206.332153,302.002045,,,,,,
151,0,,,,,,,0.001473,0.001907,-0.059752,1037.545410,1051.072266,567.970764,2.060423,2.125888,0.239756,48.939114,-1206.317871,301.995300,,,,,,
152,0,,,,,,,0.001917,0.001583,-0.047070,1037.395874,1050.989624,567.940857,2.060381,2.125865,0.239731,48.949234,-1206.315918,301.998199,,,,,,
153,0,,,,,,,0.002777,0.000995,-0.033178,1037.157715,1050.498169,567.726746,2.060430,2.125840,0.239782,48.963619,-1206.328247,302.009552,,,,,,
154,0,,,,,,,0.002295,0.002325,-0.018016,1037.046875,1050.133545,568.009460,2.060431,2.125834,0.239775,48.966282,-1206.323364,302.013885,,,,,,
155,0,,,,,,,0.002856,0.001356,-0.002503,1037.025513,1049.502563,568.060303,2.060416,2.125860,0.239798,48.961048,-1206.313599,302.012512,,,,,,
156,0,,,,,,,0.002258,0.001475,0.013276,1036.496460,1049.455200,568.122375,2.060405,2.125846,0.239767,48.969170,-1206.313843,302.009735,,,,,,
157,0,,,,,,,0.002530,0.001449,0.028856,1036.193726,1048.946655,568.091431,2.060423,2.125877,0.239743,48.953987,-1206.324707,302.019836,,,,,,
158,0,,,,,,,0.001275,0.001466,0.043814,1035.733154,1048.920288,568.046875,2.060428,2.125851,0.239788,48.966030,-1206.312012,302.000031,,,,,,
159,0,,,,,,,0.002414,0.001586,0.058709,1035.394775,1047.827026,567.882324,2.060417,2.125844,0.239735,48.958313,-1206.309692,301.997528,,,,,,
160,0,,,,,,,0.002574,0.001524,0.071064,1035.050903,1047.496826,568.063232,2.060422,2.125858,0.239724,48.960781,-1206.325684,302.002533,,,,,,
161,0,,,,,,,0.002854,0.001355,0.082725,1034.678223,1046.741821,568.137390,2.060423,2.125861,0.239766,48.963261,-1206.320068,302.007111,,,,,,
162,0,,,,,,,0.002885,0.001179,0.092586,1034.258179,1046.147583,568.127808,2.060440,2.125823,0.239771,48.983227,-1206.304932,302.003540,,,,,,
163,0,,,,,,,0.002878,0.001401,0.100005,1033.879761,1045.494629,568.238953,2.060447,2.125848,0.239771,48.960896,-1206.316284,302.015961,,,,,,
