Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
130,0,,,,,,,,,,,,,2.213962,2.254321,-0.049226,1052.286743,1073.898193,541.003235,,,,,,
131,0,,,,,,,,,,,,,2.216825,2.251856,-0.049581,1052.365601,1073.982300,541.145264,,,,,,
132,0,,,,,,,,,,,,,2.219346,2.249437,-0.050640,1052.339600,1074.243896,541.087646,,,,,,
133,0,,,,,,,,,,,,,2.221784,2.247203,-0.050633,1052.394775,1074.434937,541.188416,,,,,,
134,0,,,,,,,,,,,,,2.223811,2.245082,-0.050471,1052.383179,1074.698242,541.192810,,,,,,
135,0,,,,,,,,,,,,,2.225557,2.242881,-0.050514,1052.305176,1074.917480,541.222900,,,,,,
136,0,,,,,,,,,,,,,2.227598,2.240215,-0.049566,1052.035034,1075.452759,541.209656,,,,,,
137,0,,,,,,,,,,,,,2.230250,2.237686,-0.050306,1051.969360,1075.384521,541.257080,,,,,,
138,0,,,,,,,,,,,,,2.233074,2.234780,-0.049841,1051.702026,1075.357788,541.220764,,,,,,
139,0,,,,,,,,,,,,,2.236039,2.231914,-0.049974,1051.437622,1075.303833,541.264832,,,,,,
140,0,,,,,,,,,,,,,2.238893,2.229628,-0.050148,1051.131104,1075.138550,541.268372,,,,,,
141,0,,,,,,,,,,,,,2.242018,2.227159,-0.050623,1050.645508,1075.243774,541.332520,,,,,,
142,0,,,,,,,,,,,,,2.244285,2.224923,-0.050667,1050.204712,1075.182861,541.356873,,,,,,
143,0,,,,,,,,,,,,,2.247430,2.222508,-0.050350,1049.617920,1074.912720,541.244995,,,,,,
144,0,,,,,,,,,,,,,2.248671,2.220997,-0.050317,1049.134766,1074.740356,541.271423,,,,,,
145,0,,,,,,,,,,,,,2.250914,2.220739,-0.049160,1048.557861,1074.381104,540.985535,,,,,,
146,0,,,,,,,,,,,,,2.250275,2.220939,-0.048570,1047.998413,1074.244507,541.009827,,,,,,
147,0,,,,,,,,,,,,,2.247481,2.221535,-0.048832,1047.418213,1074.307007,541.279419,,,,,,
148,0,,,,,,,,,,,,,2.245643,2.223621,-0.048778,1046.916382,1074.185913,541.332886,,,,,,
149,0,,,,,,,,,,,,,2.241415,2.227076,-0.048535,1046.225708,1074.233643,541.224976,,,,,,
150,0,,,,,,,,,,,,,2.236481,2.231864,-0.048299,1045.809570,1074.109497,541.063477,,,,,,
151,0,,,,,,,,,,,,,2.229827,2.237022,-0.049579,1045.234863,1074.453979,541.275513,,,,,,
152,0,,,,,,,,,,,,,2.223736,2.243222,-0.049807,1044.732544,1074.678955,541.335815,,,,,,
153,0,,,,,,,,,,,,,2.216264,2.250648,-0.050309,1044.560425,1074.508911,541.422791,,,,,,
154,0,,,,,,,,,,,,,2.209075,2.259036,-0.049669,1044.241699,1074.529785,541.205322,,,,,,
155,0,,,,,,,,,,,,,2.200220,2.267846,-0.049257,1043.910034,1074.726807,541.071655,,,,,,
156,0,,,,,,,,,,,,,2.190825,2.276935,-0.048442,1043.629028,1074.992798,540.960876,,,,,,
157,0,,,,,,,,,,,,,2.181275,2.286611,-0.048502,1043.598389,1075.138550,541.078308,,,,,,
158,0,,,,,,,,,,,,,2.170593,2.296290,-0.047771,1043.495850,1075.310791,541.036682,,,,,,
159,0,,,,,,,,,,,,,2.160066,2.305328,-0.048965,1043.195068,1076.254150,540.930725,,,,,,
160,0,,,,,,,,,,,,,2.149366,2.315394,-0.048852,1043.266479,1076.244141,540.952698,,,,,,
161,0,,,,,,,,,,,,,2.138903,2.325074,-0.048711,1043.338623,1076.645142,540.981323,,,,,,
162,0,,,,,,,,,,,,,2.128600,2.334503,-0.048630,1043.500000,1077.098511,540.940918,,,,,,
163,0,,,,,,,,,,,,,2.118706,2.343789,-0.048699,1043.723755,1077.382935,540.952393,,,,,,
164,0,,,,,,,,,,,,,2.109165,2.352174,-0.048895,1043.951294,1077.889282,540.988647,,,,,,
165,0,,,,,,,,,,,,,2.100561,2.359790,-0.049178,1044.422852,1078.446777,541.107422,,,,,,
166,0,,,,,,,,,,,,,2.091679,2.367166,-0.049017,1044.703369,1078.759399,541.142273,,,,,,
167,0,,,,,,,,,,,,,2.084505,2.372890,-0.048543,1045.088501,1079.242676,541.085938,,,,,,
168,0,,,,,,,,,,,,,2.079698,2.377084,-0.048532,1045.499268,1079.734619,541.138245,,,,,,
169,0,,,,,,,,,,,,,2.077067,2.379646,-0.048429,1045.957520,1080.230835,541.130188,,,,,,
170,0,,,,,,,,,,,,,2.076881,2.380281,-0.048322,1046.401001,1080.573242,541.123657,,,,,,
171,0,,,,,,,,,,,,,2.076906,2.379917,-0.048529,1046.877808,1081.230347,541.141663,,,,,,
172,0,,,,,,,,,,,,,2.078920,2.377993,-0.048895,1047.350708,1081.731201,541.090210,,,,,,
173,0,,,,,,,,,,,,,2.082405,2.375316,-0.048871,1047.869995,1082.034546,541.003479,,,,,,
174,0,,,,,,,,,,,,,2.085946,2.372056,-0.048777,1048.553711,1082.691772,541.012634,,,,,,
175,0,,,,,,,,,,,,,2.090022,2.368500,-0.048611,1049.079956,1083.136475,541.014954,,,,,,
176,0,,,,,,,,,,,,,2.095588,2.363393,-0.048720,1049.750732,1083.370850,541.062683,,,,,,
